speech,label,label_id,record_position
"
―――――――――――――
閉会中審査の件の採決順序
１　内閣委員会から申出の
国葬儀法案（第二百十回国会、青柳仁士君外三名提出）
総務委員会から申出の
地方自治法の一部を改正する法律案（第二百八回国会、中司宏君外四名提出）
安全保障委員会から申出の
自衛隊法及び海上保安庁法の一部を改正する法律案（第二百七回国会、前原誠司君外一名提出）
領域等の警備及び海上保安体制の強化に関する法律案（第二百七回国会、篠原豪君外十四名提出）
防衛省の職員の給与等に関する法律の一部を改正する法律案（第二百十回国会衆法第七号、三木圭恵君外二名提出）
防衛省の職員の給与等に関する法律の一部を改正する法律案（第二百十回国会衆法第八号、三木圭恵君外二名提出）
政治倫理の確立及び公職選挙法改正に関する特別委員会から申出の
公職選挙法及び地方自治法の一部を改正する法律案（第二百八回国会、落合貴之君外四名提出）
インターネット投票の導入の推進に関する法律案（落合貴之君外十四名提出）
憲法審査会から申出の
日本国憲法の改正手続に関する法律の一部を改正する法律案（第二百八回国会、新藤義孝君外五名提出）
反対　共産
２　各委員会及び憲法審査会から申出の案件中１を除くその他の案件
全会一致
―――――――――――――",その他,4,3
○塚田委員長　これより会議を開きます,その他,4,4
"
財政及び金融に関する件について調査を進めます",その他,4,4
"
この際、去る六月十四日、防衛力強化に係る財源確保について意見聴取のため、福島県に委員派遣を行いましたので、派遣委員を代表いたしまして、私からその概要について御報告申し上げます",その他,4,4
"
派遣委員は、私、塚田一郎を団長として、理事越智隆雄君、中西健治君、井林辰憲君、宗清皇一君、末松義規君、櫻井周君、住吉寛紀君、稲津久君、委員前原誠司君、田村貴昭君の十一名であります",その他,4,4
"
このほか、現地参加議員として、馬場雄基君、早坂敦君が出席されました",その他,4,4
"
現地における会議は、福島市内において開催し、ＮＰＯ法人ＢＯＮＤ＆ＪＵＳＴＩＣＥ代表理事大土雅宏君、福島大学名誉教授鈴木浩君及び南相馬市長門馬和夫君の三名から意見を聴取いたしました",その他,4,4
"
まず、大土陳述人からは、復興特別所得税の見直しが復興の遅れにつながることへの懸念などについての意見が、
次に、鈴木陳述人からは、復興特別所得税の見直しへの懸念、原発事故の収束に向けての課題などについての意見が、
最後に、門馬陳述人からは、復興状況に応じた事業が必要な時期に実施されるための財源を確保する必要性
などについての意見が述べられました",その他,4,4
"
次いで、各委員から意見陳述人に対し、復興への取組についての懸念を払拭するための方策、避難者のふるさとへの帰還についての考え、復興特別所得税の見直しに関する見解、復興に向けた政府に対する要望や留意事項、東日本大震災や原発災害の風化が進むことに対する危機感、現行の原子力政策に対する評価などについて質疑が行われました",事実文,0,4
"
以上が会議の概要でありますが、議事の内容は速記により記録いたしましたので、詳細はそれによって御承知願いたいと存じます",その他,4,4
"
なお、今回の会議の開催につきましては、地元関係者を始め多数の方々の御協力をいただき、極めて円滑に行うことができました",その他,4,4
ここに深く感謝の意を表する次第であります,その他,4,4
"
以上、御報告申し上げます",その他,4,4
"
お諮りいたします",その他,4,4
"
ただいま御報告いたしました現地における会議の記録は、本日の会議録に参照掲載することに御異議ありませんか",説明文,2,4
"
〔「異議なし」と呼ぶ者あり〕",その他,4,4
○塚田委員長　御異議なしと認めます,その他,4,5
よって、そのように決しました,その他,4,5
"
本日は、これにて散会いたします",その他,4,5
"
午前十時二十七分散会
――――◇―――――
〔本号（その一）参照〕
派遣委員の福島県における意見聴取に関する記録
一、期日
令和五年六月十四日（水）
二、場所
ウェディング　エルティ
三、意見を聴取した問題
防衛力強化に係る財源確保について
四、出席者
（１）　派遣委員
座長　塚田　一郎君
井林　辰憲君　　　越智　隆雄君
中西　健治君　　　宗清　皇一君
櫻井　　周君　　　末松　義規君
住吉　寛紀君　　　稲津　　久君
前原　誠司君　　　田村　貴昭君
（２）　現地参加議員
馬場　雄基君　　　早坂　　敦君
（３）　意見陳述者
ＮＰＯ法人ＢＯＮＤ＆ＪＵＳＴＩＣＥ代表理事　　大土　雅宏君
福島大学名誉教授　　　　鈴木　　浩君
南相馬市長　　　　　　　門馬　和夫君
（４）　その他の出席者
財務金融委員会専門員　　二階堂　豊君
財務省主計局法規課長　　渡邉　和紀君
――――◇―――――
午後零時三十分開議",その他,4,5
○塚田座長　これより会議を開きます,その他,4,6
"
私は、衆議院財務金融委員会派遣委員団団長の塚田一郎でございます",その他,4,6
"
私がこの会議の座長を務めさせていただきますので、よろしくお願い申し上げます",その他,4,6
"
この際、派遣委員団を代表いたしまして一言御挨拶を申し上げます",その他,4,6
"
本日は、防衛力強化に係る財源確保のための措置が復興事業の着実な実施に影響を与えることのないよう、被災地の皆様方から忌憚のない御意見を承るため、当福島市におきましてこのような会議を開催しているところでございます",その他,4,6
"
御意見をお述べいただく皆様方におかれましては、御多用中にもかかわらず御出席をいただきまして、誠にありがとうございます",その他,4,6
どうか率直な御意見をお聞かせくださいますようお願いいたします,その他,4,6
"
それでは、まず、この会議の運営につきまして御説明申し上げます",その他,4,6
"
会議の議事は、全て衆議院における委員会議事規則及び手続に準拠して行い、議事の整理、秩序の保持等は、座長であります私が行うことといたします",その他,4,6
発言される方は、その都度座長の許可を得て発言していただきますようお願いいたします,その他,4,6
"
なお、御意見をお述べいただく皆様方から委員に対しての質疑はできないことになっておりますので、あらかじめ御承知おき願います",その他,4,6
"
次に、議事の順序について申し上げます",その他,4,6
"
最初に、意見陳述者の皆様方からお一人十分程度で御意見をお述べいただき、その後、委員からの質疑に対してお答え願いたいと存じます",その他,4,6
"
なお、御発言は着席のままで結構でございます",その他,4,6
"
それでは、本日御出席の方々を御紹介いたします",その他,4,6
"
まず、派遣委員は、自由民主党・無所属の会の越智隆雄君、中西健治君、井林辰憲君、宗清皇一君、立憲民主党・無所属の末松義規君、櫻井周君、日本維新の会の住吉寛紀君、公明党の稲津久君、国民民主党・無所属クラブの前原誠司君、日本共産党の田村貴昭君、以上でございます",その他,4,6
"
なお、現地参加議員といたしまして、立憲民主党・無所属の馬場雄基君、日本維新の会の早坂敦君が出席されております",その他,4,6
"
次に、本日御意見をお述べいただく方々を御紹介いたします",その他,4,6
"
ＮＰＯ法人ＢＯＮＤ＆ＪＵＳＴＩＣＥ代表理事大土雅宏君、福島大学名誉教授鈴木浩君、南相馬市長門馬和夫君、以上三名の方々でございます",その他,4,6
"
それでは、まず大土雅宏君に御意見をお述べいただきたいと存じます",その他,4,6
よろしくお願いいたします,その他,4,6
,その他,4,6
○塚田座長　これより会議を開きます,その他,4,6
"
私は、衆議院財務金融委員会派遣委員団団長の塚田一郎でございます",その他,4,6
"
私がこの会議の座長を務めさせていただきますので、よろしくお願い申し上げます",その他,4,6
"
この際、派遣委員団を代表いたしまして一言御挨拶を申し上げます",その他,4,6
"
本日は、防衛力強化に係る財源確保のための措置が復興事業の着実な実施に影響を与えることのないよう、被災地の皆様方から忌憚のない御意見を承るため、当福島市におきましてこのような会議を開催しているところでございます",その他,4,6
"
御意見をお述べいただく皆様方におかれましては、御多用中にもかかわらず御出席をいただきまして、誠にありがとうございます",その他,4,6
どうか率直な御意見をお聞かせくださいますようお願いいたします,その他,4,6
"
それでは、まず、この会議の運営につきまして御説明申し上げます",その他,4,6
"
会議の議事は、全て衆議院における委員会議事規則及び手続に準拠して行い、議事の整理、秩序の保持等は、座長であります私が行うことといたします",その他,4,6
発言される方は、その都度座長の許可を得て発言していただきますようお願いいたします,その他,4,6
"
なお、御意見をお述べいただく皆様方から委員に対しての質疑はできないことになっておりますので、あらかじめ御承知おき願います",その他,4,6
"
次に、議事の順序について申し上げます",その他,4,6
"
最初に、意見陳述者の皆様方からお一人十分程度で御意見をお述べいただき、その後、委員からの質疑に対してお答え願いたいと存じます",その他,4,6
"
なお、御発言は着席のままで結構でございます",その他,4,6
"
それでは、本日御出席の方々を御紹介いたします",その他,4,6
"
まず、派遣委員は、自由民主党・無所属の会の越智隆雄君、中西健治君、井林辰憲君、宗清皇一君、立憲民主党・無所属の末松義規君、櫻井周君、日本維新の会の住吉寛紀君、公明党の稲津久君、国民民主党・無所属クラブの前原誠司君、日本共産党の田村貴昭君、以上でございます",その他,4,6
"
なお、現地参加議員といたしまして、立憲民主党・無所属の馬場雄基君、日本維新の会の早坂敦君が出席されております",その他,4,6
"
次に、本日御意見をお述べいただく方々を御紹介いたします",その他,4,6
"
ＮＰＯ法人ＢＯＮＤ＆ＪＵＳＴＩＣＥ代表理事大土雅宏君、福島大学名誉教授鈴木浩君、南相馬市長門馬和夫君、以上三名の方々でございます",その他,4,6
"
それでは、まず大土雅宏君に御意見をお述べいただきたいと存じます",その他,4,6
よろしくお願いいたします,その他,4,6
,その他,4,6
○大土雅宏君　こんにちは,その他,4,7
"
自分は、一応、立場的にはＮＰＯ法人ＢＯＮＤ＆ＪＵＳＴＩＣＥの理事長になりますが、福島県南相馬の原町区で、原発の三十キロ圏内の被災者でもありました",事実文,0,7
そこから、じゃ、自分たちが自分たちの地元にどう支援をできるかという動きを始めたのが、東日本大震災が始まりでした,意見文,3,7
"
なので、今回の防衛費ということで、一福島人として、というのは、正直、復興予算をなぜ防衛費に使うのかというところが一番悲しいニュースだなと思っております",意見文,3,7
なので、支援者側というよりは一福島人として、被災地の支援者として、被災地の被災者として、どうにかこの法案が通らなければいいなと思っております,意見文,3,7
"
なぜかというと、やはり被災者さんからしてみれば、自分たちの復興予算が、自分たちの町の復興が遅れるのじゃないのかという思いが一番不安な要素として、ましてや防衛費、これがまた、普通の、ほかの災害の予備予算としてという形だったら、福島の人たちの気持ちも、宮城だったり岩手だったりとかほかの被災地の人たちの気持ちも違うだろうなというのはあるんですけれども、防衛費ということで、ここからしか取る予算がなかったのかな、ここからしか予算繰りができなかったのかなというのが、正直、自分が感じたところの思いであります",意見文,3,7
"
なので、自分たちが福島人としてできることはちゃんと声を上げることと、災害時もそうなんですけれども、助けてほしいときは助けて、違うというときは違うという言葉をはっきり伝えないと皆さんには伝わらないのかなという思いで今日は参加させてもらいました",説明文,2,7
一市民として,その他,4,7
"
なので、今日は、ほかの鈴木先生や門馬市長だったりとかとはちょっと違う視点なのかなと思いながら、正直に自分が思うこと、自分が被災地から伝える声が、また、日本の、賛成の方も反対の方も、その方々に伝わればいいなと思っております",その他,4,7
なので、よろしくお願いします,その他,4,7
,その他,4,7
○鈴木浩君　御指名いただきました鈴木です,その他,4,8
"
発言の機会をいただき、どうもありがとうございます",その他,4,8
"
今日、皆さんのお手元には私の発言要旨を用意してありますので、基本的にはこれに基づいて御説明させていただきます",その他,4,8
"
この法案について、今、参議院で緊迫した状況が続いていて、そういう中で、私はあえて、やはりこの法案について粛々と反対の意見を述べさせていただきます",その他,4,8
"
何点かあります",その他,4,8
"
まず一点ですが、皆さんも御承知のとおり、東日本大震災によって復興庁が創設されました",事実文,0,8
当初、二〇二一年度までの設置期間でしたが、復興課題の大きさやその長期性から、これが二〇三一年まで延長されました,事実文,0,8
二〇三一年で終息するとは思えませんが、取りあえず、そこまで延長されています,その他,4,8
"
また、帰還困難区域の今後の除染や中間貯蔵施設の管理運営を担う環境省は、幾多の困難が予想される中で、最終処分場の県外移転を二〇四五年には終了させなければなりません",事実文,0,8
"
これらの復興庁や環境省の今後の困難な課題に取り組む重要な時期に、二〇二四年から財源を他に流用することは、復興推進に対する大きな阻害要因になります",説明文,2,8
もちろん、被災市町村の復興への道のりは険しいのです,事実文,0,8
"
第二に、福島における被災者の実情の一端を、避難者数を通して説明いたします",その他,4,8
"
避難者数は、今年の三月現在、公式発表では二万七千三百九十九人とされていますが、これは外形的に避難者の数を低く抑えてきた結果であることを御理解いただきたいのです",説明文,2,8
つまり、当初から、避難指示区域以外からの避難者は、自主避難者として、避難者扱いになっておりません,事実文,0,8
"
しかし、避難指示区域に設定されていなかった区域でも、年間一ミリシーベルト以上の場合には汚染状況重点調査区域として指定され、市町村による除染に取り組んだのです",事実文,0,8
岩手県から千葉県まで九十三の自治体が、二〇一八年の三月までに除染を実施しています,事実文,0,8
この地域から多くの住民が避難しましたが、子供を抱えている若い世帯など、不安を抱えて避難したことは容易に想像できます,説明文,2,8
"
二〇一二年六月、議員立法で子ども・被災者支援法が成立しました",事実文,0,8
これも実は、避難指示がされていない地域の被災者の支援を中心にしたものでした,事実文,0,8
彼らをなぜ自主避難者として区別し、復興の外形的なスピード感を示すようなことをするのか、私にはちょっと理解ができません,意見文,3,8
"
さらに、避難指示区域からの避難者も、避難指示が解除されて一定期間過ぎると、帰還せず避難し続ける場合は自主避難者です",事実文,0,8
また、地元自治体から離れた復興住宅に入居すると、この方々も自主避難者,事実文,0,8
